"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000103253",18,"HAGHL","protein_coding","ensembl_havana","chr16:726936-735525:+","16",0.325269447584518,-2.52078842768144,0.250324652011758,0.812810790873371,0.967413899612674,-4.5969099170672
"ENSG00000182796",14,"TMEM198B","transcribed_unitary_pseudogene","ensembl_havana","chr12:55829608-55836246:+","12",0.961132684024064,1.46545176191543,0.821905295054089,0.450438926238217,0.874496549602524,-4.59691034932847
"ENSG00000077348",9,"EXOSC5","protein_coding","ensembl_havana","chr19:41386374-41397359:-","19",0.424696076908923,3.9732295950887,0.970273214064339,0.378730350999506,0.849347247150222,-4.59691343487365
"ENSG00000158109",15,"TPRG1L","protein_coding","ensembl_havana","chr1:3625015-3630127:+","1",0.81226638890911,1.79035212221087,0.814268161001035,0.454397567591889,0.876205786986528,-4.59691480549315
"ENSG00000235670",1,"RPL21P40","processed_pseudogene","havana","chr3:32030196-32030678:+","3",0.378779220510238,-0.567060989658099,0.294811384596109,0.780597769935938,0.961956281288665,-4.59691486427131
"ENSG00000230724",9,"LINC01001","lncRNA","havana","chr11:127204-139612:-","11",-0.13440852016673,-1.39761042904674,-0.102165725913615,0.922801019244513,0.989969356185581,-4.5969152516577
"ENSG00000259622",1,"AC026956.1","processed_pseudogene","havana","chr15:82010212-82010607:-","15",0.353553189736557,-0.868410840092083,0.278761906584234,0.792165218326726,0.963336068160514,-4.59691563501335
"ENSG00000250988",7,"SNHG21","lncRNA","havana","chr15:82750564-82757206:+","15",0.549130190859761,0.0500048770447318,0.471869552921062,0.657917084048301,0.940858751026327,-4.59691570266157
"ENSG00000273259",3,"AL049839.2","protein_coding","havana","chr14:94592058-94624646:+","14",-0.503297623604606,-0.191952946749088,-0.414823242286014,0.696355447057568,0.947150508301252,-4.59691664916771
"ENSG00000218189",4,"POM121L14P","processed_pseudogene","havana","chr6:57937458-57939015:+","6",-0.0930117276093892,-1.04931382780648,-0.0557088643002564,0.957842761386441,0.993016814289922,-4.59691692132825
"ENSG00000226389",3,"MAPK6P6","processed_pseudogene","havana","chr10:49771841-49773299:+","10",-0.192133764445929,-0.800547599550147,-0.118626999579493,0.910427955173349,0.988021174790089,-4.59691824111611
"ENSG00000011478",12,"QPCTL","protein_coding","ensembl_havana","chr19:45692666-45703989:+","19",-0.42922368796306,-0.546269546108149,-0.368513041105889,0.728356819740878,0.952271541047895,-4.59692018197967
"ENSG00000242140",1,"AC083904.1","processed_pseudogene","havana","chr3:181146233-181146463:+","3",-0.385578584747788,-0.619749414509152,-0.309154038868155,0.770315306127948,0.960244567004067,-4.5969216641112
"ENSG00000231290",6,"APCDD1L-DT","lncRNA","havana","chr20:58515379-58619888:+","20",-1.13373615288999,0.64785245091383,-0.534974677169436,0.616771611817541,0.928008039439289,-4.59692167601112
"ENSG00000260404",3,"AC110079.1","transcribed_unprocessed_pseudogene","havana","chr4:118591773-118633729:+","4",-0.419580097162372,-0.147666480986799,-0.352510853231054,0.739568846949786,0.954547164387538,-4.59692222084595
"ENSG00000159516",9,"SPRR2G","protein_coding","ensembl_havana","chr1:153149582-153150890:-","1",-0.310180914376734,-0.841078832477321,-0.225808390443209,0.83075192042178,0.970605722784064,-4.59692232078358
"ENSG00000276576",1,"MRPL30P1","processed_pseudogene","havana","chr6:57029521-57029988:+","6",-0.256616360577738,-1.12210596643569,-0.17720599756123,0.866660589989015,0.979234132118363,-4.59692294172601
"ENSG00000275945",1,"EIF3FP1","processed_pseudogene","havana","chr21:10330732-10331537:+","21",-0.0806384492989747,-1.07183718461339,-0.0626524732320913,0.95259609504322,0.992975761720764,-4.596923393007
"ENSG00000226287",8,"TMEM191A","transcribed_unprocessed_pseudogene","ensembl_havana","chr22:20701114-20704606:+","22",-0.253821240113642,-1.96766167681415,-0.0956071968252651,0.927737949563983,0.989969356185581,-4.59692353361874
"ENSG00000134490",14,"TMEM241","protein_coding","ensembl_havana","chr18:23197144-23437961:-","18",0.728914292511894,1.74008525817182,0.862050014108461,0.430061962028886,0.868788828258327,-4.59692469547789
"ENSG00000101442",10,"ACTR5","protein_coding","ensembl_havana","chr20:38748460-38772520:+","20",0.48270715908179,-0.929409713148493,0.168440790260173,0.873179159857586,0.980801244102331,-4.59692585041901
"ENSG00000169432",18,"SCN9A","protein_coding","ensembl_havana","chr2:166195185-166376001:-","2",0.575518755838626,-2.17215471265843,0.422360326737185,0.691212815097821,0.945090921575994,-4.59692647976307
"ENSG00000263740",2,"RN7SL4P","misc_RNA","ensembl","chr3:15738515-15738809:+","3",0.509119551237053,2.42633676485118,0.881429968806614,0.420484470073942,0.864708136475855,-4.59692732853092
"ENSG00000109339",24,"MAPK10","protein_coding","ensembl_havana","chr4:85990007-86594625:-","4",1.0232462128221,-1.20576610001491,0.590632784116402,0.581768986014862,0.919706296385427,-4.59692777654484
"ENSG00000215005",2,"HSPD1P7","processed_pseudogene","havana","chr21:28887280-28889272:-","21",0.0847724178430198,-1.11191978913102,0.059002118960079,0.955354017520582,0.993016814289922,-4.59692792177809
"ENSG00000198646",14,"NCOA6","protein_coding","ensembl_havana","chr20:34689097-34825651:-","20",-0.471544111235697,3.22462531405626,-0.936615807105469,0.394134563314308,0.854212222147736,-4.59692795824022
"ENSG00000270978",1,"AC091982.2","processed_pseudogene","havana","chr5:151848886-151850791:+","5",-0.469673483951736,-0.392507476792458,-0.380484039086046,0.720019832693306,0.950814239134242,-4.59692882204893
"ENSG00000164129",12,"NPY5R","protein_coding","ensembl_havana","chr4:163343892-163351934:+","4",0.190511932136625,-2.36513304800499,0.138889212019295,0.89523834092675,0.984895800728758,-4.59693135063415
"ENSG00000054967",13,"RELT","protein_coding","ensembl_havana","chr11:73376399-73397474:+","11",0.850360697387532,-0.451909598522008,0.437770062317963,0.680758196024733,0.944058968246174,-4.59693198075214
"ENSG00000279110",1,"AL022323.3","lncRNA","havana","chr22:25052122-25065241:-","22",-0.420381386611497,-1.67156413107386,-0.149998331630271,0.886931738839075,0.983318674838426,-4.59693285867011
"ENSG00000023171",18,"GRAMD1B","protein_coding","ensembl_havana","chr11:123358428-123627774:+","11",-0.468963463286566,-0.559820502404474,-0.178697362298056,0.865552677004249,0.978835066314141,-4.59693289829343
"ENSG00000232422",1,"KNOP1P4","processed_pseudogene","havana","chr6:72986313-72987750:+","6",0.144005327248202,-0.742853904285261,0.0972993267106511,0.926463831071955,0.989969356185581,-4.59693335671678
"ENSG00000223703",1,"AC027612.1","unprocessed_pseudogene","havana","chr2:91736726-91767439:+","2",0.620419364125394,0.850388245466744,0.701602527487551,0.515830757488726,0.898518561298056,-4.59693342066099
"ENSG00000119725",20,"ZNF410","protein_coding","ensembl_havana","chr14:73886617-73932521:+","14",0.496184300642898,-0.333606224466309,0.388845636777407,0.71422287719135,0.949843628708139,-4.59693352467616
"ENSG00000005379",17,"TSPOAP1","protein_coding","ensembl_havana","chr17:58301228-58328795:-","17",-0.79965097120988,-0.467504096576397,-0.396333552040213,0.709050354489446,0.948904362142182,-4.59693457889696
"ENSG00000182584",6,"ACTL10","protein_coding","ensembl","chr20:33666498-33668525:+","20",0.848746723225766,1.49417741169646,0.747902534072969,0.48989997463618,0.891090174497254,-4.59693499470422
"ENSG00000184669",9,"OR7E14P","transcribed_unprocessed_pseudogene","havana","chr11:17013998-17053024:+","11",1.0850397292996,0.919074818589295,0.603558915686021,0.573820080769115,0.916486910117831,-4.59693523248272
"ENSG00000184905",9,"TCEAL2","protein_coding","ensembl_havana","chrX:102125679-102140426:+","X",-0.898585810075632,1.38260518710381,-0.741637326307198,0.493353287499393,0.892162974041973,-4.59693527450357
"ENSG00000223559",1,"AC073136.1","processed_pseudogene","havana","chr7:56288230-56291425:+","7",-0.542600272099387,-0.381392944812615,-0.464212358684776,0.663010212867662,0.941966535934168,-4.59693537773707
"ENSG00000097046",13,"CDC7","protein_coding","ensembl_havana","chr1:91500851-91525764:+","1",-0.112364973617623,-2.78882714102211,-0.0887429714507686,0.932908996394122,0.990524540002085,-4.59693557441388
"ENSG00000243004",6,"AC005062.1","lncRNA","havana","chr7:19918981-20140453:-","7",-0.843463874924245,0.239110243800561,-0.59103805014079,0.581518720826654,0.919706296385427,-4.59693625376465
"ENSG00000255159",1,"AC026894.3","lncRNA","havana","chr11:8768778-8810231:+","11",0.732997728951065,0.846111526248128,0.618975270539578,0.564430645535608,0.912876363773754,-4.59693636982774
"ENSG00000228507",1,"DAP3P2","processed_pseudogene","havana","chr2:171491422-171491931:+","2",-0.224204902910606,-1.37481338457025,-0.153105621428967,0.884611261663403,0.983017481411776,-4.59693704470357
"ENSG00000219699",2,"AL356432.2","unprocessed_pseudogene","havana","chr6:127659690-127660579:-","6",-0.484085536006674,-0.22847248709133,-0.404091617542834,0.703710162115607,0.948072223093029,-4.59693748910392
"ENSG00000274226",5,"TBC1D3H","protein_coding","ensembl_havana","chr17:36377531-36388423:-","17",-0.232802580607808,-1.23656969553209,-0.175552342501567,0.867889477764131,0.979234132118363,-4.59693761789532
"ENSG00000250303",4,"LINC02762","lncRNA","havana","chr11:112270749-112362534:+","11",0.602101405907962,-0.374071826699004,0.314588599609782,0.766433172210923,0.959541603369599,-4.59693762038724
"ENSG00000282968",1,"AGGF1P10","processed_pseudogene","havana","chr20:29430723-29432913:+","20",-0.330059929707582,-0.552574083442022,-0.259590395623318,0.806063580365131,0.965671264549203,-4.59693767367875
"ENSG00000243974",1,"VTI1BP1","processed_pseudogene","havana","chr3:100225374-100226073:+","3",-0.0720215679775038,-0.844854049436587,-0.056752713900883,0.957053852962157,0.993016814289922,-4.59693845260416
"ENSG00000204983",14,"PRSS1","protein_coding","ensembl_havana","chr7:142749468-142753076:+","7",-0.240167108780568,7.72154641972326,-1.03858642108889,0.34899618029712,0.836822233365267,-4.59693860453529
"ENSG00000230146",1,"SEPHS1P4","processed_pseudogene","havana","chrX:73769248-73770423:+","X",-0.444312310859808,-0.14381361068079,-0.350607803981932,0.740907264091397,0.954547164387538,-4.59693924708956
"ENSG00000282978",1,"AC110994.3","processed_pseudogene","havana","chr3:101457241-101457732:-","3",0.410527637768698,3.38465114053115,0.940066666754646,0.392532051568895,0.854212222147736,-4.59694042957464
"ENSG00000237917",1,"PARP4P1","unprocessed_pseudogene","havana","chrY:26594851-26634652:-","Y",-0.373046992746343,-1.12380487097868,-0.267000407329239,0.80068158563167,0.965036179139336,-4.59694100902347
"ENSG00000135144",7,"DTX1","protein_coding","ensembl_havana","chr12:113056709-113098028:+","12",0.19089081284906,-2.72912391314228,0.151987716973565,0.885445944079371,0.983311996886656,-4.5969417681287
"ENSG00000242474",3,"AC093627.5","lncRNA","havana","chr7:135853-149527:-","7",-0.156762172792857,-2.22067746981557,-0.0748779153440455,0.943365314151126,0.991320734728787,-4.5969422626482
"ENSG00000255107",1,"AC079089.2","processed_pseudogene","havana","chr8:69859264-69860540:-","8",-0.178289825704821,-0.718849766641917,-0.140219640801535,0.894242702883665,0.984440316054582,-4.5969426411498
"ENSG00000283371",1,"FO624990.1","unprocessed_pseudogene","havana","chr13:86266842-86266926:-","13",0.0162035872152117,-0.986855013991713,0.0119925607259785,0.990919306208152,0.998229163659688,-4.59694367479586
"ENSG00000156052",11,"GNAQ","protein_coding","ensembl_havana","chr9:77716097-78031811:-","9",-0.42735122072032,3.49302228967526,-0.947639423743356,0.38903397231562,0.854150244010843,-4.59694374946559
"ENSG00000259351",1,"AC015914.1","lncRNA","havana","chr15:63928274-63935953:+","15",-0.3202139650081,-2.56886511822774,-0.240364555273492,0.820084488286236,0.967874697902796,-4.59694889757396
"ENSG00000236905",2,"AC104333.3","processed_pseudogene","havana","chr1:212824027-212824505:+","1",-0.0328131217669765,-1.00100316358947,-0.0247908708496947,0.981230286836302,0.997430691749048,-4.59694905603315
"ENSG00000260774",1,"AC021087.3","lncRNA","havana","chr5:213898-217279:-","5",0.660349244670713,1.2206751651927,0.817030735141414,0.452962582020085,0.875404044129334,-4.5969491180353
"ENSG00000257113",1,"AC090502.1","processed_pseudogene","havana","chr12:74274952-74275231:+","12",0.495495442869595,-0.365534474111233,0.431718960547895,0.68485388438065,0.944264564851612,-4.59694918486668
"ENSG00000133216",16,"EPHB2","protein_coding","ensembl_havana","chr1:22710839-22921500:+","1",-0.377327007978513,4.3412137791676,-0.96673511597792,0.380326060314436,0.850499868650048,-4.59694937422038
"ENSG00000213988",11,"ZNF90","protein_coding","ensembl_havana","chr19:20077994-20127076:+","19",0.737618893811319,0.792254832387366,0.640859112770594,0.551273835234719,0.907881033935462,-4.59695005015198
"ENSG00000068078",18,"FGFR3","protein_coding","ensembl_havana","chr4:1793293-1808872:+","4",-0.553789774233162,0.262172807911611,-0.489081007461882,0.64654686169636,0.937113480287944,-4.5969500680347
"ENSG00000255046",1,"AC069185.1","lncRNA","havana","chr8:11797928-11802568:-","8",0.762913488497147,-0.607672621725721,0.421287467829673,0.691943679819786,0.945381099081697,-4.59695077138734
"ENSG00000261812",6,"TUBB8P7","transcribed_unprocessed_pseudogene","havana","chr16:90093154-90096354:+","16",0.291936893829451,-0.532620359276384,0.239725895997943,0.82055161081213,0.967874697902796,-4.59695083360275
"ENSG00000153823",18,"PID1","protein_coding","ensembl_havana","chr2:228850526-229271285:-","2",-1.76354074323261,0.398372429572127,-0.680869039373826,0.527748636187556,0.901751426189794,-4.59695146239976
"ENSG00000005889",15,"ZFX","protein_coding","ensembl_havana","chrX:24149173-24216255:+","X",-0.507885248907001,3.8197347459813,-0.952633948188537,0.386740792721989,0.85316127399502,-4.59695229716559
"ENSG00000203785",9,"SPRR2E","protein_coding","ensembl_havana","chr1:153093135-153106184:-","1",-0.720958016604722,1.53875218149001,-0.785476619633582,0.46955718447041,0.883125189078856,-4.5969523947203
"ENSG00000274605",2,"PCCA-DT","lncRNA","havana","chr13:100053074-100088950:-","13",-1.2770837629554,0.880431892163667,-0.517109817928742,0.628266510564273,0.931432456569244,-4.59695289727156
"ENSG00000141431",12,"ASXL3","protein_coding","ensembl_havana","chr18:33578219-33751195:+","18",-0.244098493574561,-0.262128350802339,-0.162770796381111,0.877402071451418,0.981746556521268,-4.59695294971649
"ENSG00000254231",3,"AC103760.1","lncRNA","havana","chr8:86333274-86343429:-","8",1.11589017645543,-1.21202563269707,0.388347880097713,0.714567349240411,0.949843628708139,-4.59695360219416
"ENSG00000239887",6,"C1orf226","protein_coding","ensembl_havana","chr1:162378841-162386812:+","1",-0.83886163642998,-1.57666642016264,-0.328586681125471,0.756470245490434,0.957261747662924,-4.59695363073981
"ENSG00000136160",17,"EDNRB","protein_coding","ensembl_havana","chr13:77895481-77975529:-","13",0.696266295166133,1.65543133429825,0.879281473099743,0.421537927070252,0.865685271683096,-4.59695396113195
"ENSG00000279529",1,"AC008764.8","lncRNA","havana","chr19:16572624-16575340:+","19",0.540557569854332,-0.854088218547891,0.397111153710576,0.708514225621059,0.948904362142182,-4.59695444747565
"ENSG00000215325",4,"ASS1P10","processed_pseudogene","havana","chr5:145228811-145230054:+","5",-0.0882225740673713,-1.08661534397451,-0.0701890260216236,0.94690452779344,0.991835730192896,-4.59695470673995
"ENSG00000265996",1,"MIR3671","miRNA","mirbase","chr1:65057755-65057842:-","1",0.400951889132608,-0.414746256957173,0.228061444258563,0.82909796284073,0.970297439979056,-4.596955220656
"ENSG00000169071",15,"ROR2","protein_coding","ensembl_havana","chr9:91563091-91950228:-","9",-0.702450307064893,-1.02206652113584,-0.228258364046284,0.828953453049301,0.970297439979056,-4.59695597871544
"ENSG00000253227",2,"AC090192.2","lncRNA","havana_tagene","chr8:124271667-124279580:+","8",0.771051255978134,0.291384634106223,0.496868183640052,0.641438428146167,0.936562242086417,-4.59695660085116
"ENSG00000204923",4,"FBXO48","protein_coding","ensembl_havana","chr2:68459422-68467294:-","2",-0.144684962161601,-0.566670724391237,-0.0469088344102606,0.964495649527691,0.99470943930286,-4.59695664048471
"ENSG00000181274",7,"FRAT2","protein_coding","ensembl_havana","chr10:97332497-97334729:-","10",1.20473137594187,-0.376239685635264,0.514026912778055,0.630262611767502,0.932454711950546,-4.59695796467621
"ENSG00000156802",13,"ATAD2","protein_coding","ensembl_havana","chr8:123319850-123416350:-","8",-0.798581387716116,0.263639416427513,-0.41099634604932,0.698973798125063,0.947193902734998,-4.59695840600848
"ENSG00000236618",2,"PITPNA-AS1","lncRNA","havana","chr17:1516931-1518096:+","17",0.257009965831207,-0.79549952412824,0.199857095248973,0.849873000510179,0.976297013866917,-4.5969588725082
"ENSG00000166925",9,"TSC22D4","protein_coding","ensembl_havana","chr7:100463359-100479232:-","7",0.387794688097212,-0.502876530780632,0.254640345537759,0.809665783600359,0.967299927954549,-4.59695900622384
"ENSG00000166736",11,"HTR3A","protein_coding","ensembl_havana","chr11:113974881-113990313:+","11",-1.17388062545508,-0.16375106364045,-0.376161989646999,0.723024770954514,0.951536905500441,-4.59695999412583
"ENSG00000255040",1,"MORF4L1P3","processed_pseudogene","havana","chr11:14673606-14674555:-","11",-0.10731684609688,-0.844516679049946,-0.0857948900214998,0.935131069325291,0.99064407268603,-4.59696160461491
"ENSG00000119714",11,"GPR68","protein_coding","ensembl_havana","chr14:91232532-91253925:-","14",0.599311507570144,-2.31052817494229,0.545581609966984,0.610005603980258,0.925784249904771,-4.59696256617204
"ENSG00000133275",16,"CSNK1G2","protein_coding","ensembl_havana","chr19:1941172-1981338:+","19",-0.557944177592362,0.191099542736256,-0.432496264226173,0.684327064958519,0.944180470627276,-4.59696372992853
"ENSG00000236811",1,"GAPDHP2","processed_pseudogene","havana","chr20:13392677-13393674:+","20",0.480567484745083,-0.0547941978398091,0.432393576389003,0.684396650066456,0.944183782902684,-4.59696647470559
"ENSG00000237510",7,"GPAT2P1","transcribed_unprocessed_pseudogene","havana","chr2:95789654-95800166:+","2",0.614572071986827,-1.76555075737526,0.292874668686104,0.7819902498641,0.961956281288665,-4.59696692648096
"ENSG00000264714",1,"KIAA0895LP1","transcribed_processed_pseudogene","havana","chr18:10724619-10728539:+","18",0.0172522738277422,-1.0210435034596,0.0119909512455292,0.990920524826205,0.998229163659688,-4.59696708838813
"ENSG00000245662",4,"LINC02211","lncRNA","havana","chr5:25187800-25324386:+","5",-0.574730572856315,0.264691468456732,-0.549190457914993,0.60771368586814,0.925784249904771,-4.59696790867611
"ENSG00000260447",1,"AC009065.4","lncRNA","havana","chr16:2119207-2120248:+","16",-0.365559807897505,-0.718418751753989,-0.285444193643238,0.787341360165606,0.962843884388007,-4.59697010633806
"ENSG00000213183",3,"RPS7P8","processed_pseudogene","havana","chr6:96648489-96649069:-","6",-0.369866649050878,-0.630047908650593,-0.312660831637138,0.767809363399858,0.959541603369599,-4.59697022117144
"ENSG00000256802",2,"AC022613.1","lncRNA","havana","chr15:29674990-29680957:+","15",0.960132666239357,0.637462035039358,0.726374193662257,0.501839148098938,0.89397471984847,-4.59697138502577
"ENSG00000223973",2,"AC068491.1","transcribed_processed_pseudogene","havana","chr2:111383752-111384992:+","2",-0.278804870128124,-0.742204989391079,-0.213586330408283,0.839741416605078,0.972967042999101,-4.59697140185234
"ENSG00000171889",5,"MIR31HG","lncRNA","havana_tagene","chr9:21453802-21559900:-","9",-0.557825003358708,-2.16542075942883,-0.416536504604341,0.695184808424781,0.946700805039217,-4.59697172706844
"ENSG00000105085",11,"MED26","protein_coding","ensembl_havana","chr19:16574907-16629062:-","19",-0.345142136358192,-1.58304857156522,-0.194988258931447,0.853474133226534,0.976769320654154,-4.59697590236149
"ENSG00000218632",3,"RPL7P28","processed_pseudogene","havana","chr6:109327175-109327914:-","6",0.26501753872619,-0.512585677212228,0.21782457834388,0.836620857823678,0.972139629293675,-4.59697591157156
"ENSG00000229695",1,"AC011242.1","processed_pseudogene","havana","chr2:43680465-43681622:-","2",-0.180838768205203,-0.800191364180598,-0.146147297032789,0.889809439601596,0.983827243616771,-4.59697664688667
"ENSG00000134853",12,"PDGFRA","protein_coding","ensembl_havana","chr4:54229280-54298245:+","4",0.456552215018095,-2.11816198326103,0.258776075513584,0.806655792679457,0.965755056900584,-4.59697766204599
"ENSG00000254860",6,"TMEM9B-AS1","lncRNA","havana","chr11:8964510-8977527:+","11",-0.577294185858625,0.140087466737786,-0.225471732230873,0.830999146647783,0.970639248321381,-4.59697841726439
"ENSG00000226790",3,"HNRNPA3P1","processed_pseudogene","havana","chr10:43789249-43790387:-","10",-0.108901580997289,-0.84662517602664,-0.0876545747708477,0.933729278765093,0.990555515911861,-4.59697854064904
"ENSG00000236857",3,"RAP1BP1","processed_pseudogene","havana","chr9:18717974-18718526:-","9",0.297703507573435,-0.480974224943145,0.238532102710034,0.821424993835368,0.968106139299047,-4.59697977434897
"ENSG00000238251",2,"NSA2P7","processed_pseudogene","havana","chr9:96407284-96407797:+","9",-0.588225721751009,1.17755532188237,-0.74501014727262,0.491492055429601,0.892114720202856,-4.59698003815574
"ENSG00000232098",3,"AC012313.1","lncRNA","ensembl_havana","chr19:58404238-58408484:-","19",-0.113068721960936,-2.43301439034407,-0.0747799854469876,0.943439217435582,0.991320734728787,-4.59698068021423
"ENSG00000111665",11,"CDCA3","protein_coding","ensembl_havana","chr12:6844793-6852066:-","12",-0.138236878803028,-3.03316203657928,-0.0761640326726721,0.94239480044308,0.991272055669662,-4.59698109284697
"ENSG00000187187",14,"ZNF546","protein_coding","ensembl_havana","chr19:39984134-40021038:+","19",1.28852144767664,1.348500018858,0.680785814069615,0.527796853196203,0.901751426189794,-4.5969833143602
"ENSG00000224887",1,"AL513318.1","processed_pseudogene","havana","chr9:87084161-87085151:-","9",0.302132674077663,-0.785007555046908,0.251138183744025,0.812217627232527,0.967299927954549,-4.59698370769257
"ENSG00000230757",1,"NFU1P1","processed_pseudogene","havana","chr3:39643638-39644705:+","3",0.459132038037692,-0.339937398760127,0.37086217196745,0.726717352089592,0.952271541047895,-4.59698377465804
"ENSG00000183935",5,"HTR7P1","transcribed_processed_pseudogene","havana","chr12:13000420-13004830:+","12",0.0976863505377292,-1.18527596049823,0.0295173664826553,0.977652910418159,0.996944971928217,-4.59698609323505
"ENSG00000225475",1,"AC099789.1","processed_pseudogene","havana","chr1:56619409-56619549:-","1",-0.194955424153558,-0.816963574453579,-0.155432929364796,0.882874132657717,0.983007832663913,-4.59698729201213
"ENSG00000265727",2,"RN7SL648P","misc_RNA","ensembl","chrX:74242608-74242908:-","X",0.786029931794508,-1.6820269803545,0.312823992289891,0.767692848392493,0.959541603369599,-4.59698747778719
"ENSG00000241399",7,"CD302","protein_coding","ensembl_havana","chr2:159768628-159798255:-","2",0.82912912469939,0.6618019649617,0.607085835053659,0.571663234565305,0.915577005733671,-4.59698806927066
"ENSG00000090975",12,"PITPNM2","protein_coding","ensembl_havana","chr12:122983480-123150015:-","12",0.45966797134478,-1.18664061454975,0.211670359131697,0.841153233892787,0.973646777699758,-4.59698859868484
"ENSG00000231203",1,"KRT8P10","processed_pseudogene","havana","chr2:183071040-183072486:-","2",-0.316705941021943,-0.541592151985365,-0.26435141960799,0.802604141573615,0.965255683997917,-4.59698928974951
"ENSG00000231162",4,"COX11P1","processed_pseudogene","havana","chr6:28446973-28447807:+","6",-0.00180433092691905,-1.55090050039416,-0.00142881345675961,0.99891808021789,0.999792119881211,-4.59699075717152
"ENSG00000148399",13,"DPH7","protein_coding","ensembl_havana","chr9:137554444-137578925:-","9",0.412306606380121,3.66134425251905,0.945299789721926,0.390111997674646,0.854212222147736,-4.59699084639576
"ENSG00000167216",17,"KATNAL2","protein_coding","ensembl_havana","chr18:46917492-47102243:+","18",-0.343527583595281,-1.83364738893524,-0.255055564520472,0.809363414556385,0.967246557163436,-4.59699091477196
"ENSG00000269119",1,"HNRNPA1P52","processed_pseudogene","havana","chr19:41829692-41830938:+","19",-0.445580906571018,-0.326356424563794,-0.396628609036631,0.70884690030129,0.948904362142182,-4.59699118222885
"ENSG00000215464",4,"AP000354.1","processed_pseudogene","havana","chr22:24269346-24270134:-","22",0.069891209506652,-0.919555586161521,0.0553967627081269,0.95807864869871,0.993016814289922,-4.59699159596873
"ENSG00000274419",6,"TBC1D3D","protein_coding","ensembl_havana","chr17:38003976-38014902:+","17",-0.092681711573029,-1.16119654507023,-0.0649042723760039,0.950895189213264,0.992624572892013,-4.59699318247193
"ENSG00000226082",2,"AC096915.1","processed_pseudogene","havana","chr3:62926371-62926882:+","3",-0.135241586292326,-1.04192293105907,-0.107584012513789,0.918725408365975,0.989646432144563,-4.59699342370143
"ENSG00000156042",18,"CFAP70","protein_coding","ensembl_havana","chr10:73253759-73358859:-","10",-0.51726785749674,-0.0804745398614795,-0.269348266228398,0.798978934840855,0.964916106728254,-4.59699524414966
"ENSG00000238098",9,"ABCA17P","transcribed_unitary_pseudogene","havana","chr16:2339150-2426699:+","16",1.36864899766942,-1.04120820364043,0.500592796608265,0.639003070719888,0.935551284599247,-4.59699578814551
"ENSG00000100296",13,"THOC5","protein_coding","ensembl_havana","chr22:29505879-29555216:-","22",-0.548650507820449,4.14432595657208,-0.958650382544424,0.383993102745376,0.852463082889916,-4.59699595483263
"ENSG00000023902",14,"PLEKHO1","protein_coding","ensembl_havana","chr1:150149183-150164720:+","1",0.89973278127462,-1.30083471234042,0.479176911601005,0.653076446918496,0.939261399575555,-4.59699703232632
"ENSG00000256340",8,"ABCC6P1","transcribed_unprocessed_pseudogene","ensembl_havana","chr16:18571162-18598328:+","16",0.609345344615117,1.58259874041429,0.856087957362233,0.433042362107842,0.869643823272213,-4.59699739665021
"ENSG00000236842",1,"AC010997.2","lncRNA","havana","chr10:75430571-75431588:-","10",0.118886594916573,-0.737746777093896,0.0846171224771213,0.936018985509258,0.99064407268603,-4.59699875481368
"ENSG00000255508",7,"AP002990.1","protein_coding","havana","chr11:62559603-62591531:-","11",0.736742542474892,1.48672898213895,0.795120046301064,0.464438152248683,0.880273290044119,-4.59699898430877
"ENSG00000261670",1,"AC012213.2","lncRNA","havana","chr8:103464389-103468985:+","8",0.195482100313934,-0.283586437548036,0.138874699087752,0.895249203033387,0.984895800728758,-4.59699922189091
"ENSG00000217325",2,"PRELID1P1","transcribed_processed_pseudogene","havana","chr6:126643488-126644390:+","6",0.359504558971436,3.95370773093532,0.958907214101637,0.383876165315764,0.852463082889916,-4.59699955625392
"ENSG00000068615",19,"REEP1","protein_coding","ensembl_havana","chr2:86213993-86338083:-","2",-0.735191885348828,-0.751686770082811,-0.341402812983682,0.747395947069588,0.956318721071467,-4.59699971537549
"ENSG00000163516",14,"ANKZF1","protein_coding","ensembl_havana","chr2:219229783-219236679:+","2",-0.366541854688799,5.90528443733541,-1.00662390066762,0.362654805378827,0.842163275780432,-4.59699992275952
"ENSG00000259882",2,"AC142384.1","unprocessed_pseudogene","havana","chr16:33577502-33622547:+","16",-0.417414198917242,-0.316829715561755,-0.34962158569792,0.741601287824517,0.954547164387538,-4.5969999268221
"ENSG00000019991",18,"HGF","protein_coding","ensembl_havana","chr7:81699010-81770438:-","7",-1.0094207870149,-1.17396647676093,-0.287362852143028,0.785958316664871,0.962465781624414,-4.59700113198451
"ENSG00000224773",2,"HSPA8P7","processed_pseudogene","havana","chrX:114774828-114776775:-","X",-0.583454951668287,-0.612604358117824,-0.603390403579658,0.573923261857728,0.916486910117831,-4.5970013981082
"ENSG00000262587",2,"AC133552.2","transcribed_unprocessed_pseudogene","havana","chr16:25031744-25058109:+","16",0.267654298705823,-0.667202591616888,0.115988308867774,0.912409460976885,0.988771896625259,-4.59700224982621
"ENSG00000109771",15,"LRP2BP","protein_coding","ensembl_havana","chr4:185363879-185395899:-","4",0.898284600270801,-0.456648810718333,0.608616312514221,0.570728900517162,0.915136659716047,-4.59700236704161
