"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome"
190.578660436194,-0.121305549079801,0.385902384285211,0.0173643400976616,0.382315808785465,"ENSG00000167130",18,"DOLPP1","protein_coding","ensembl_havana","chr9:129081111-129090438:+","9"
2166.62026676034,0.043031326676399,0.131983494986478,0.373043910941327,0.944408378625537,"ENSG00000095321",17,"CRAT","protein_coding","ensembl_havana","chr9:129094794-129111189:-","9"
1061.31456995372,0.00128376498861887,0.126015684614882,0.976452039015421,0.998886545738016,"ENSG00000119383",19,"PTPA","protein_coding","ensembl_havana","chr9:129110950-129148946:+","9"
50.7092319875985,0.0238386779233114,0.197227833893901,0.354194477572411,0.940031333665532,"ENSG00000188483",8,"IER5L","protein_coding","havana","chr9:129175552-129178261:-","9"
4.24868096947953,-0.000534617216585812,0.291621164081798,0.976009124475787,NA,"ENSG00000204055",4,"AL158151.1","lncRNA","havana","chr9:129176771-129210548:+","9"
429.954208879036,0.102484701211744,0.229589346995637,0.0553054773575887,0.608838521571002,"ENSG00000233901",6,"LINC01503","lncRNA","havana_tagene","chr9:129332300-129359541:+","9"
1200.55569943537,0.0426281095971112,0.139430561840331,0.371626054895896,0.943693593852655,"ENSG00000204054",14,"LINC00963","lncRNA","havana","chr9:129476946-129513687:+","9"
403.342709302426,-0.0782348952550094,0.240272810528795,0.0614271219360158,0.626104087613309,"ENSG00000227619",3,"AL391056.1","lncRNA","havana","chr9:129575117-129584556:+","9"
502.068398750338,0.00816949907433291,0.147979369954245,0.836062903419078,0.998886545738016,"ENSG00000148335",14,"NTMT1","protein_coding","ensembl_havana","chr9:129608884-129636131:+","9"
734.420344257519,0.08548599101571,0.210214152267389,0.0873588802910379,0.689367175052302,"ENSG00000148331",12,"ASB6","protein_coding","ensembl_havana","chr9:129634604-129642169:-","9"
1271.93760452481,0.00048178730993011,0.144938064617963,0.990386113550765,0.998886545738016,"ENSG00000148344",11,"PTGES","protein_coding","ensembl_havana","chr9:129738331-129753042:-","9"
679.324634600462,-0.041300607390351,0.157166231554501,0.355142940530705,0.940031333665532,"ENSG00000136816",16,"TOR1B","protein_coding","ensembl_havana","chr9:129803157-129811281:+","9"
1666.65030555711,-0.0364783278353981,0.140533303910937,0.429753764534374,0.958640387756898,"ENSG00000136827",12,"TOR1A","protein_coding","ensembl_havana","chr9:129812942-129824244:-","9"
2188.87739953519,0.0346481274497723,0.129425953082622,0.459439084049266,0.968397056020849,"ENSG00000136819",15,"C9orf78","protein_coding","ensembl_havana","chr9:129827290-129835863:-","9"
231.769472312787,-0.00355704193397351,0.159627067373613,0.918540297274913,0.998886545738016,"ENSG00000136878",13,"USP20","protein_coding","ensembl_havana","chr9:129834698-129881838:+","9"
79.1049593936723,0.018826350552705,0.182692544244628,0.492105488292625,0.98363588898403,"ENSG00000187239",17,"FNBP1","protein_coding","ensembl_havana","chr9:129887187-130043194:-","9"
270.579891709745,-0.061384036612493,0.314270934579189,0.0655631166821148,0.637426017813836,"ENSG00000148358",19,"GPR107","protein_coding","ensembl_havana","chr9:130053426-130140169:+","9"
82.6031711468734,0.0166740680357538,0.218656065903313,0.430492559191066,0.958640387756898,"ENSG00000107130",10,"NCS1","protein_coding","ensembl_havana","chr9:130172404-130237303:+","9"
5.14436002819506,-0.00172715396768295,0.292147993563601,0.922710919322842,NA,"ENSG00000148357",16,"HMCN2","protein_coding","ensembl_havana","chr9:130265882-130434123:+","9"
3174.72589372211,-0.0126246746477684,0.12473335638065,0.774943153657866,0.998886545738016,"ENSG00000130707",18,"ASS1","protein_coding","ensembl_havana","chr9:130444961-130501274:+","9"
376.855947534335,-0.0230337504577804,0.156527477261841,0.558762246423631,0.998886545738016,"ENSG00000107164",16,"FUBP3","protein_coding","ensembl_havana","chr9:130578965-130638352:+","9"
508.498513230126,0.0164481018632875,0.153434003008187,0.672631024579026,0.998886545738016,"ENSG00000130713",16,"EXOSC2","protein_coding","ensembl_havana","chr9:130693721-130704894:+","9"
206.688749379826,0.0119665440150779,0.163305958604091,0.725827174760058,0.998886545738016,"ENSG00000097007",19,"ABL1","protein_coding","ensembl_havana","chr9:130713016-130887675:+","9"
68.8873472323436,0.0155034205982498,0.223452541339362,0.451054792671224,0.965243640947929,"ENSG00000050555",18,"LAMC3","protein_coding","ensembl_havana","chr9:131009174-131094473:+","9"
659.774347352754,-0.0161136491668919,0.152887412672533,0.679818241787707,0.998886545738016,"ENSG00000126883",17,"NUP214","protein_coding","ensembl_havana","chr9:131125586-131234663:+","9"
299.44965467936,-0.0284018161274486,0.17242946958367,0.417792867185098,0.957654535776634,"ENSG00000130723",20,"PRRC2B","protein_coding","ensembl_havana","chr9:131373636-131500197:+","9"
858.249507232193,-0.0240127209046762,0.248489350404527,0.282293070695162,0.897547228722303,"ENSG00000130714",17,"POMT1","protein_coding","ensembl_havana","chr9:131502902-131523806:+","9"
952.281988647321,0.00765881024648896,0.133255961579827,0.857789853429378,0.998886545738016,"ENSG00000130717",13,"UCK1","protein_coding","ensembl_havana","chr9:131523801-131531264:-","9"
58.3698064880644,-0.0119396317656301,0.205211016769221,0.566039454312256,0.998886545738016,"ENSG00000107263",18,"RAPGEF1","protein_coding","ensembl_havana","chr9:131576770-131740074:-","9"
581.034716330095,-0.0302420484076977,0.158079287018082,0.460236111293933,0.968397056020849,"ENSG00000160563",14,"MED27","protein_coding","ensembl_havana","chr9:131852928-132079867:-","9"
603.892831263598,0.00445004975263786,0.15925495653639,0.898831583032391,0.998886545738016,"ENSG00000107290",14,"SETX","protein_coding","ensembl_havana","chr9:132261356-132354986:-","9"
771.56281412554,0.0175149863415229,0.143062211167159,0.676325995648021,0.998886545738016,"ENSG00000125482",13,"TTF1","protein_coding","ensembl_havana","chr9:132375548-132406851:-","9"
317.248288917528,-0.0685352440190713,0.24385549368444,0.0704722222496723,0.652647076542112,"ENSG00000125485",17,"DDX31","protein_coding","ensembl_havana","chr9:132592997-132670401:-","9"
68.2196684314197,0.022030709583582,0.196303963944698,0.382421300665393,0.946250924271258,"ENSG00000125484",12,"GTF3C4","protein_coding","ensembl_havana","chr9:132670035-132694953:+","9"
19.6816760555254,-0.00776177751646284,0.230954597450569,0.67605592123196,NA,"ENSG00000165695",10,"AK8","protein_coding","ensembl_havana","chr9:132725578-132878777:-","9"
22.9987402151699,-0.00100783647081299,0.243154034206358,0.954914360684236,NA,"ENSG00000224992",2,"AL445645.1","lncRNA","havana","chr9:132768965-132770212:-","9"
255.62113492366,-0.00294382469917271,0.157345643709822,0.934366304229782,0.998886545738016,"ENSG00000165698",16,"SPACA9","protein_coding","ensembl_havana","chr9:132878027-132890201:+","9"
273.172699689239,-0.0523438223371156,0.186657222672224,0.198154720380635,0.846118499539692,"ENSG00000165699",15,"TSC1","protein_coding","ensembl_havana","chr9:132891348-132946874:-","9"
11847.6462330073,-0.0053320055434387,0.100180082932514,0.904386211800389,0.998886545738016,"ENSG00000196205",8,"EEF1A1P5","processed_pseudogene","havana","chr9:133019486-133020874:+","9"
1378.32497455161,0.0832190895708474,0.177246523076798,0.13301079137407,0.771799798872263,"ENSG00000148308",17,"GTF3C5","protein_coding","ensembl_havana","chr9:133030675-133058503:+","9"
7.80244709895515,-0.000231888049990751,0.22881292591154,0.989706468483605,NA,"ENSG00000160271",16,"RALGDS","protein_coding","ensembl_havana","chr9:133097720-133149334:-","9"
59.4869379278765,-0.0148494637476839,0.234604611760742,0.458070812766195,0.967475956435149,"ENSG00000148288",13,"GBGT1","protein_coding","ensembl_havana","chr9:133152948-133163933:-","9"
665.558549725231,-0.0331039202461148,0.169867960733436,0.382566079569862,0.946250924271258,"ENSG00000148296",7,"SURF6","protein_coding","ensembl_havana","chr9:133328776-133336188:-","9"
499.114047644312,0.0371039042989445,0.160842424859796,0.381158529198528,0.946129076782862,"ENSG00000148297",16,"MED22","protein_coding","ensembl_havana","chr9:133338312-133348131:-","9"
2379.71347903547,-0.029366675185885,0.123042980813801,0.525850143806822,0.99159819232671,"ENSG00000148303",17,"RPL7A","protein_coding","ensembl_havana","chr9:133348218-133351426:+","9"
1616.00481949255,0.0206692960669703,0.124840948137744,0.645888225314193,0.998886545738016,"ENSG00000148290",10,"SURF1","protein_coding","ensembl_havana","chr9:133351758-133356676:-","9"
509.905834205038,0.0430602809213136,0.174110571243018,0.288032741094275,0.901846568008375,"ENSG00000148291",10,"SURF2","protein_coding","ensembl_havana","chr9:133356550-133361158:+","9"
9106.69517147691,-0.0151969932270776,0.0977100394248481,0.733710205799529,0.998886545738016,"ENSG00000148248",14,"SURF4","protein_coding","ensembl_havana","chr9:133361450-133376166:-","9"
902.649312948115,0.00269855574357837,0.140052324587474,0.947813211700253,0.998886545738016,"ENSG00000148300",12,"REXO4","protein_coding","ensembl_havana","chr9:133406059-133418096:-","9"
79.7455438544883,0.00353312904043994,0.201467780193696,0.856773402328915,0.998886545738016,"ENSG00000160323",18,"ADAMTS13","protein_coding","ensembl_havana","chr9:133414358-133459402:+","9"
2389.87589990762,0.55441557994856,0.438777872627822,0.000464308257919519,0.0730529048949103,"ENSG00000160325",14,"CACFD1","protein_coding","ensembl_havana","chr9:133459965-133470848:+","9"
952.354635581951,-0.0431313102235633,0.184403596428781,0.244569729184343,0.873873416118489,"ENSG00000160326",14,"SLC2A6","protein_coding","ensembl_havana","chr9:133471094-133479127:-","9"
53.528089800297,0.0213994048906027,0.244726658390826,0.322265702229628,0.925273468519629,"ENSG00000197859",11,"ADAMTSL2","protein_coding","ensembl_havana","chr9:133532164-133575519:+","9"
56.6240931693363,0.00921395001061022,0.204740867872974,0.647973802915347,0.998886545738016,"ENSG00000123453",18,"SARDH","protein_coding","ensembl_havana","chr9:133663560-133739955:-","9"
143.523589192945,0.0160369984306332,0.170137967035384,0.614351032396614,0.998886545738016,"ENSG00000160293",17,"VAV2","protein_coding","ensembl_havana","chr9:133761894-133992604:-","9"
906.823561504243,-0.0265014435997671,0.154584349704809,0.517157738129196,0.989314246208726,"ENSG00000235106",10,"BRD3OS","protein_coding","ensembl_havana","chr9:134025481-134034666:+","9"
337.883439764669,-0.0274008937113844,0.161755552127863,0.480762600403428,0.979483431920192,"ENSG00000169925",17,"BRD3","protein_coding","ensembl_havana","chr9:134030305-134068535:-","9"
172.829804009034,0.00292416609570036,0.16229035287563,0.93044606968607,0.998886545738016,"ENSG00000271525",1,"ARF4P1","processed_pseudogene","havana","chr9:134078904-134079444:+","9"
11.7826825559492,-0.0308795969339793,0.347367932348965,0.198203916330668,NA,"ENSG00000273249",1,"BX649632.1","lncRNA","havana","chr9:134132242-134135772:-","9"
865.323342869868,-0.00233962215164837,0.135222430725663,0.955775745004522,0.998886545738016,"ENSG00000196363",9,"WDR5","protein_coding","ensembl_havana","chr9:134135365-134159968:+","9"
107.130364401817,0.00876775964834255,0.172740453763355,0.760939269611717,0.998886545738016,"ENSG00000186350",12,"RXRA","protein_coding","ensembl_havana","chr9:134317098-134440585:+","9"
45.5262013885391,0.0207690936762436,0.214430518777247,0.360589337866682,0.940031333665532,"ENSG00000130635",16,"COL5A1","protein_coding","ensembl_havana","chr9:134641803-134844843:+","9"
113.32841175279,-0.0330273342460276,0.202042633207237,0.246405476297707,0.87575705138928,"ENSG00000130558",19,"OLFM1","protein_coding","ensembl_havana","chr9:135075422-135121179:+","9"
220.827215684698,0.0193226454092129,0.199445042748478,0.416371236627575,0.957187927011756,"ENSG00000196422",11,"PPP1R26","protein_coding","ensembl_havana","chr9:135479079-135488893:+","9"
184.067502066729,0.123058613442919,0.306778191208666,0.0207431676243688,0.417937519775591,"ENSG00000160345",13,"C9orf116","protein_coding","ensembl_havana","chr9:135495181-135501734:-","9"
999.94154495323,0.0776849939308147,0.176567374873563,0.147429233572695,0.790069482479315,"ENSG00000122140",11,"MRPS2","protein_coding","ensembl_havana","chr9:135499984-135504673:+","9"
133.01242348222,-0.00527568141874186,0.209202020276512,0.782308815602506,0.998886545738016,"ENSG00000122133",17,"PAEP","protein_coding","ensembl_havana","chr9:135561756-135566955:+","9"
102.628230021004,-0.00355803806779306,0.172745553907194,0.899280761294776,0.998886545738016,"ENSG00000130559",19,"CAMSAP1","protein_coding","ensembl_havana","chr9:135808487-135907546:-","9"
9.09252767657467,-0.0143786897696756,0.308930475686339,0.461605164302583,NA,"ENSG00000238058",2,"AL355574.1","lncRNA","havana","chr9:135907812-135916126:+","9"
412.323976820841,0.025113219976511,0.153781333440658,0.538046304426737,0.996182353729448,"ENSG00000130560",9,"UBAC1","protein_coding","ensembl_havana","chr9:135932969-135961373:-","9"
253.288016711218,0.0199298797200007,0.179210379517207,0.492917275333748,0.983685713866283,"ENSG00000148411",8,"NACC2","protein_coding","ensembl_havana","chr9:136006537-136095289:-","9"
76.7644975197095,-0.00405352084209752,0.193160946755919,0.845832272911937,0.998886545738016,"ENSG00000238227",8,"TMEM250","protein_coding","ensembl_havana","chr9:136114581-136118875:-","9"
8.74363879838235,0.00440579086381548,0.284743388499326,0.806359014683667,NA,"ENSG00000165661",17,"QSOX2","protein_coding","ensembl_havana","chr9:136206333-136245812:-","9"
79.0555202649828,0.00361569437820913,0.213375439035194,0.846248464235743,0.998886545738016,"ENSG00000160360",13,"GPSM1","protein_coding","ensembl_havana","chr9:136327476-136359605:+","9"
22.1757295063412,-0.0126747233384151,0.270136716911096,0.508158268025899,NA,"ENSG00000213221",5,"DNLZ","protein_coding","ensembl_havana","chr9:136359480-136363744:-","9"
21.0455300119483,-0.0118010294503849,0.239005458465533,0.538601882965713,NA,"ENSG00000165684",4,"SNAPC4","protein_coding","ensembl_havana","chr9:136375577-136400168:-","9"
46.850923314571,-0.268527063153909,1.21634870627569,0.00820039189088301,0.266359378584262,"ENSG00000165689",17,"ENTR1","protein_coding","ensembl_havana","chr9:136401922-136410614:-","9"
1258.48233908399,0.065412781371688,0.156862310211577,0.208840698557426,0.852175382666789,"ENSG00000165688",12,"PMPCA","protein_coding","ensembl_havana","chr9:136410641-136423761:+","9"
86.9258806854286,-0.01184456404428,0.174974431784413,0.676573456891254,0.998886545738016,"ENSG00000148384",13,"INPP5E","protein_coding","ensembl_havana","chr9:136428619-136439845:-","9"
468.175334419436,0.0601198261960993,0.215257346464773,0.10977636685615,0.736912015861297,"ENSG00000148396",18,"SEC16A","protein_coding","ensembl_havana","chr9:136440096-136483759:-","9"
165.331230786468,-0.10673425674641,0.556901398459949,0.0258194063271663,0.462810141150267,"ENSG00000148400",12,"NOTCH1","protein_coding","ensembl_havana","chr9:136494433-136546048:-","9"
365.565193606612,0.0127915345218064,0.151561208463369,0.742390322579983,0.998886545738016,"ENSG00000172889",16,"EGFL7","protein_coding","ensembl_havana","chr9:136658856-136672678:+","9"
6720.04459886653,0.0262278624282327,0.131263495566845,0.561940345898583,0.998886545738016,"ENSG00000169692",13,"AGPAT2","protein_coding","ensembl_havana","chr9:136673143-136687457:-","9"
15.6630547372783,0.00378295517444185,0.249358276854513,0.83289828638676,NA,"ENSG00000165716",11,"DIPK1B","protein_coding","ensembl_havana","chr9:136712572-136724742:+","9"
107.305286910917,0.0171678622032768,0.176780678407744,0.555440967189769,0.997922952892279,"ENSG00000233016",7,"SNHG7","lncRNA","havana","chr9:136721366-136728184:-","9"
1543.48882799025,0.00156484381820413,0.121513431604993,0.971577964857708,0.998886545738016,"ENSG00000244187",8,"TMEM141","protein_coding","ensembl_havana","chr9:136791344-136793317:+","9"
6.25713301546023,0.00125369401745489,0.25530162097392,0.943853273607156,NA,"ENSG00000273066",5,"AL355987.4","lncRNA","havana","chr9:136799223-136810042:+","9"
59.1574864868972,-0.0163075261696454,0.192759086685652,0.494774322431868,0.984304686151372,"ENSG00000196642",19,"RABL6","protein_coding","ensembl_havana","chr9:136807943-136841187:+","9"
284.565050721589,0.0196058970298279,0.158414101724756,0.604613353069877,0.998886545738016,"ENSG00000232434",2,"AJM1","protein_coding","havana","chr9:136844415-136848801:+","9"
3588.22523609876,0.0198027603022203,0.12957854462282,0.655910935411646,0.998886545738016,"ENSG00000054148",18,"PHPT1","protein_coding","ensembl_havana","chr9:136848724-136851027:+","9"
14.7151328824301,-0.0149878167391713,0.298436984189999,0.445845870641625,NA,"ENSG00000177943",14,"MAMDC4","protein_coding","ensembl_havana","chr9:136850943-136860799:+","9"
6226.69401555929,0.0255276896084772,0.115629088456244,0.578786458642981,0.998886545738016,"ENSG00000107223",13,"EDF1","protein_coding","ensembl_havana","chr9:136862119-136866308:-","9"
746.144511768059,0.0393042766733239,0.166891721357634,0.341927686289175,0.933540665063128,"ENSG00000127191",18,"TRAF2","protein_coding","ensembl_havana","chr9:136881912-136926607:+","9"
3556.7421885974,0.0495235916549176,0.138972316568481,0.31533782829058,0.919123542186429,"ENSG00000159069",14,"FBXW5","protein_coding","ensembl_havana","chr9:136940435-136944738:-","9"
27.8276598952594,-0.0972293727830846,0.688326915723155,0.0362008841653,NA,"ENSG00000184925",12,"LCN12","protein_coding","ensembl_havana","chr9:136949551-136955497:+","9"
368.96073165409,0.00131460846397595,0.160539714268837,0.969405647507863,0.998886545738016,"ENSG00000148362",11,"PAXX","protein_coding","ensembl_havana","chr9:136992422-136993984:+","9"
340.388965003237,-0.0647980363651936,0.316193276942759,0.0595402047158032,0.618961756967626,"ENSG00000107331",17,"ABCA2","protein_coding","ensembl_havana","chr9:137007234-137028922:-","9"
558.92434371198,-0.0422072225437905,0.164421996600809,0.328248146661963,0.927632227103379,"ENSG00000107281",10,"NPDC1","protein_coding","ensembl_havana","chr9:137039463-137046179:-","9"
12.8385852570812,0.00276393755042585,0.233340094390546,0.877850689520671,NA,"ENSG00000054179",12,"ENTPD2","protein_coding","ensembl_havana","chr9:137048107-137054061:-","9"
19.4935704296101,0.00324888124786202,0.229038110006324,0.857433597035442,NA,"ENSG00000197355",11,"UAP1L1","protein_coding","ensembl_havana","chr9:137077517-137084539:+","9"
66.7350113249211,-0.182740545561455,0.884526055739185,0.0130991651108087,0.33656442026909,"ENSG00000268996",3,"MAN1B1-DT","lncRNA","havana","chr9:137084946-137086817:-","9"
2451.91801286485,-0.00182094325431016,0.120041971635413,0.967014328884783,0.998886545738016,"ENSG00000177239",15,"MAN1B1","protein_coding","ensembl_havana","chr9:137086985-137109183:+","9"
5638.56682066926,0.0301268919375758,0.12730722193383,0.514215022804985,0.988967694617783,"ENSG00000176978",14,"DPP7","protein_coding","ensembl_havana","chr9:137110546-137115177:-","9"
75.8717451155335,0.0187872837196038,0.221570784909785,0.38520892217053,0.946718594256124,"ENSG00000176248",9,"ANAPC2","protein_coding","ensembl_havana","chr9:137174784-137188560:-","9"
824.821942146683,0.0185822416566959,0.139124734878531,0.66496840216192,0.998886545738016,"ENSG00000176101",12,"SSNA1","protein_coding","ensembl_havana","chr9:137188660-137190370:+","9"
54.8993775126604,-0.0188954615246144,0.23465020694602,0.371380874351513,0.943306073561444,"ENSG00000176058",13,"TPRN","protein_coding","ensembl_havana","chr9:137191617-137204193:-","9"
250.858112590404,-0.0206074412508367,0.173629427556831,0.514999567482975,0.989208114830922,"ENSG00000187713",7,"TMEM203","protein_coding","ensembl_havana","chr9:137204082-137205648:-","9"
72.5667876408299,0.0520497104776508,0.289599431513592,0.0894386166546818,0.694584881042133,"ENSG00000188566",14,"NDOR1","protein_coding","ensembl_havana","chr9:137205685-137217009:+","9"
178.40154829947,-0.0307508100938663,0.215466710069224,0.239120916488998,0.869039759562794,"ENSG00000284976",1,"BX255925.3","protein_coding","havana","chr9:137217452-137219361:+","9"
9.54524265242637,0.00793789003018743,0.275673602006073,0.66543376545749,NA,"ENSG00000212864",3,"RNF208","protein_coding","ensembl_havana","chr9:137220247-137221581:-","9"
11.4869674943828,0.00260626266311724,0.226621331486979,0.885467500570455,NA,"ENSG00000197191",6,"CYSRT1","protein_coding","ensembl_havana","chr9:137224635-137226315:+","9"
6541.94033605607,0.0449875880335185,0.114864751255169,0.355910931854181,0.940031333665532,"ENSG00000188229",6,"TUBB4B","protein_coding","ensembl_havana","chr9:137241287-137243707:+","9"
81.6562065080013,-0.0317791273218474,0.266839080587645,0.193625744861169,0.842061918094125,"ENSG00000188986",8,"NELFB","protein_coding","ensembl_havana","chr9:137255327-137273542:+","9"
81.055068562039,0.024347768694287,0.188682952151002,0.379367238559847,0.945613484560171,"ENSG00000198113",3,"TOR4A","protein_coding","ensembl_havana","chr9:137277726-137282641:+","9"
191.830775367439,-0.026250228352279,0.173742085670368,0.4356466682141,0.958640387756898,"ENSG00000187609",16,"EXD3","protein_coding","ensembl_havana","chr9:137306896-137423211:-","9"
145.056924626156,0.006712797614892,0.165276053107372,0.835578316500893,0.998886545738016,"ENSG00000188747",8,"NOXA1","protein_coding","ensembl_havana","chr9:137423350-137434406:+","9"
25.6697757097718,-0.0431909032186026,0.354996196653407,0.118662816381125,NA,"ENSG00000188833",10,"ENTPD8","protein_coding","ensembl_havana","chr9:137434364-137441816:-","9"
81.8799063477675,-0.0448953621653613,0.274909536635878,0.115956810930729,0.750494267881769,"ENSG00000165802",23,"NSMF","protein_coding","ensembl_havana","chr9:137447570-137459334:-","9"
32.1710520210063,0.0248903952892971,0.239138836603344,0.276143408439259,NA,"ENSG00000130653",16,"PNPLA7","protein_coding","ensembl_havana","chr9:137459952-137550402:-","9"
1637.37826723729,0.0606437806705485,0.164458162289844,0.221954466179257,0.860976171174863,"ENSG00000182154",8,"MRPL41","protein_coding","ensembl_havana","chr9:137551879-137552555:+","9"
273.725793995822,0.0254556995480377,0.163325105165648,0.49913678130147,0.985785443236681,"ENSG00000148399",13,"DPH7","protein_coding","ensembl_havana","chr9:137554444-137578925:-","9"
67.0944199205444,-0.17258313918175,0.835565842494677,0.0138572687735558,0.34330164955607,"ENSG00000165724",6,"ZMYND19","protein_coding","ensembl_havana","chr9:137582081-137590512:-","9"
667.741449816051,-0.0407026512282501,0.155900109359991,0.363103836761751,0.940031333665532,"ENSG00000197070",14,"ARRDC1","protein_coding","ensembl_havana","chr9:137605685-137615360:+","9"
299.96804187812,0.141770933688725,0.364708690498853,0.0133740496148554,0.337786964968245,"ENSG00000203993",6,"ARRDC1-AS1","lncRNA","ensembl_havana","chr9:137615332-137618906:-","9"
646.268134813798,-0.0410427156109954,0.16283367954763,0.341928402928871,0.933540665063128,"ENSG00000181090",21,"EHMT1","protein_coding","ensembl_havana","chr9:137618992-137870016:+","9"
68.5619948581106,-0.000235682589005673,0.175695087052156,0.992891697144272,0.998886545738016,"ENSG00000159247",13,"TUBBP5","transcribed_unprocessed_pseudogene","havana","chr9:138150075-138177433:+","9"
20.2554871850974,-0.022682122360993,0.27485338869891,0.293947535832971,NA,"ENSG00000233013",10,"FAM157B","transcribed_unprocessed_pseudogene","havana","chr9:138217068-138253217:+","9"
8.04278322024078,-0.00211832932751132,0.224270526192955,0.90695722649132,NA,"ENSG00000230724",9,"LINC01001","lncRNA","havana","chr11:127204-139612:-","11"
1973.60654312372,0.00752570909514177,0.116715846160957,0.865381606782914,0.998886545738016,"ENSG00000177951",17,"BET1L","protein_coding","ensembl_havana","chr11:167784-207428:-","11"
2835.10932875254,0.0557527426823752,0.144393414018406,0.269185188293791,0.889896361779748,"ENSG00000177963",14,"RIC8A","protein_coding","ensembl_havana","chr11:207511-215113:+","11"
592.439664479836,0.0155091004630649,0.154817766524699,0.685322603128864,0.998886545738016,"ENSG00000142082",15,"SIRT3","protein_coding","ensembl_havana","chr11:215030-236931:-","11"
4303.31895510172,-0.00755697781598363,0.115804199957451,0.864957101380833,0.998886545738016,"ENSG00000185627",18,"PSMD13","protein_coding","ensembl_havana","chr11:236966-252984:+","11"
117.73011359766,-0.0137260134439869,0.209171265981142,0.512133823497048,0.988967694617783,"ENSG00000142102",16,"PGGHG","protein_coding","ensembl_havana","chr11:289126-296107:+","11"
17881.4347501291,0.667790229993887,0.242051996922813,3.83265115935305e-05,0.022361922576842,"ENSG00000185201",16,"IFITM2","protein_coding","ensembl_havana","chr11:307631-315272:+","11"
12707.8115099006,1.94961266171645,0.627714088215658,4.58102534771581e-07,0.000801851224300806,"ENSG00000185885",16,"IFITM1","protein_coding","ensembl_havana","chr11:313506-315272:+","11"
51834.3172367294,0.907677472415146,0.272531513646192,2.34355923715713e-06,0.00234406142842223,"ENSG00000142089",16,"IFITM3","protein_coding","ensembl_havana","chr11:319676-327537:-","11"
2211.48410196514,0.0411211495364764,0.126585979621966,0.393019412489481,0.949368287757623,"ENSG00000184363",10,"PKP3","protein_coding","ensembl_havana","chr11:392614-404908:+","11"
1328.28852311945,0.0224500116313538,0.135590386796682,0.610603623432184,0.998886545738016,"ENSG00000185187",13,"SIGIRR","protein_coding","ensembl_havana","chr11:405716-417455:-","11"
353.701894498571,0.0126239458295818,0.154734084071524,0.738391345517284,0.998886545738016,"ENSG00000185101",13,"ANO9","protein_coding","ensembl_havana","chr11:417933-442011:-","11"
287.504563955171,0.0107439204992326,0.157609301504031,0.767871813666138,0.998886545738016,"ENSG00000174915",12,"PTDSS2","protein_coding","ensembl_havana","chr11:448268-491399:+","11"
6733.9585841003,0.203095366158543,0.212866526708086,0.0173352652593187,0.382276723505888,"ENSG00000023191",17,"RNH1","protein_coding","ensembl_havana","chr11:494512-507300:-","11"
105.341023937343,-0.00384232078131427,0.177487546988846,0.881517564105583,0.998886545738016,"ENSG00000174775",17,"HRAS","protein_coding","ensembl_havana","chr11:532242-537287:-","11"
19.009719673589,-0.0106765401959202,0.208869436333384,0.596385857819672,NA,"ENSG00000161328",11,"LRRC56","protein_coding","ensembl_havana","chr11:537527-554912:+","11"
23.1185502291824,-0.141234311179666,0.873984207117799,0.0207343581116516,NA,"ENSG00000254815",6,"LMNTD2-AS1","lncRNA","havana","chr11:557595-560107:+","11"
3879.1551201721,0.0229635507758761,0.114183689227821,0.615361243161006,0.998886545738016,"ENSG00000099849",15,"RASSF7","protein_coding","ensembl_havana","chr11:560404-564025:+","11"
311.808898829165,-0.000823169187767384,0.157108346083864,0.981649407800666,0.998886545738016,"ENSG00000247095",3,"MIR210HG","lncRNA","havana","chr11:565660-568457:-","11"
658.56277762589,0.00386770311925695,0.148076953402745,0.921315828637699,0.998886545738016,"ENSG00000070047",13,"PHRF1","protein_coding","ensembl_havana","chr11:576470-612222:+","11"
962.778330435779,0.139805466547943,0.341340264159027,0.0146337788425332,0.346794720912102,"ENSG00000185507",21,"IRF7","protein_coding","ensembl_havana","chr11:612553-615983:-","11"
56.1552301197734,0.0205175919662835,0.239971401703302,0.339264355492026,0.933452521361846,"ENSG00000099834",19,"CDHR5","protein_coding","ensembl_havana","chr11:616577-626078:-","11"
602.945993882496,-0.0250904494748518,0.15367316945118,0.538668645964845,0.996182353729448,"ENSG00000177030",17,"DEAF1","protein_coding","ensembl_havana","chr11:644233-706715:-","11"
896.891645014634,-0.0138449434307839,0.137735246728108,0.74474225176355,0.998886545738016,"ENSG00000177106",16,"EPS8L2","protein_coding","ensembl_havana","chr11:694438-727727:+","11"
611.296774646384,-0.0308350356053292,0.168328214880019,0.41243864126048,0.957040522625756,"ENSG00000177042",14,"TMEM80","protein_coding","ensembl_havana","chr11:695428-705028:+","11"
6929.74756616419,0.00781464877363637,0.117574819374093,0.860170087114953,0.998886545738016,"ENSG00000177156",11,"TALDO1","protein_coding","ensembl_havana","chr11:747415-765012:+","11"
381.188617806892,0.0374466137951503,0.21240335473894,0.195057651257061,0.842365414095865,"ENSG00000177225",17,"GATD1","protein_coding","ensembl_havana","chr11:767220-777488:-","11"
35.6037614196291,-0.0300657179542312,0.270008188236847,0.207709860078306,0.851830171664422,"ENSG00000255284",2,"AP006621.3","lncRNA","havana","chr11:777578-784297:+","11"
